user_id,timestamp,amount,merchant_category,location_risk_score,is_fraud
user_398,2025-06-17 04:37:49.531172,5.0,department_store,0.1,0
user_955,2025-06-17 04:47:28.531172,10.88,entertainment,0.1,0
user_869,2025-06-17 04:48:45.531172,42.65,restaurant,0.1,0
user_534,2025-06-17 04:51:01.531172,17.32,online_retail,0.3,0
user_143,2025-06-17 04:52:54.531172,287.88,restaurant,0.1,0
user_470,2025-06-17 05:02:37.531172,66.26,gas_station,0.1,0
user_623,2025-06-17 05:04:09.531172,16.0,grocery,0.3,0
user_511,2025-06-17 05:06:45.531172,10.88,restaurant,0.4,0
user_256,2025-06-17 05:21:49.531172,42.51,entertainment,0.1,0
user_674,2025-06-17 05:33:43.531172,5.16,restaurant,0.3,0
user_54,2025-06-17 05:35:07.531172,10.71,online_retail,0.3,0
user_105,2025-06-17 05:36:10.531172,14.26,pharmacy,0.3,0
user_572,2025-06-17 05:44:46.531172,5.23,grocery,0.1,0
user_17,2025-06-17 05:45:57.531172,76.1,grocery,0.3,0
user_695,2025-06-17 05:59:43.531172,70.11,online_retail,0.1,0
user_627,2025-06-17 06:25:07.531172,28.25,department_store,0.3,0
user_642,2025-06-17 06:36:36.531172,5.0,grocery,0.1,0
user_449,2025-06-17 06:50:26.531172,9.59,grocery,0.1,0
user_158,2025-06-17 07:20:13.531172,21.31,gas_station,0.1,0
user_962,2025-06-17 07:29:52.531172,36.28,grocery,0.1,0
user_175,2025-06-17 07:39:55.531172,27.41,gas_station,0.1,0
user_817,2025-06-17 07:53:47.531172,7.38,gas_station,0.6,0
user_957,2025-06-17 07:56:36.531172,5.0,grocery,0.3,0
user_410,2025-06-17 08:23:59.531172,7.89,pharmacy,0.1,0
user_791,2025-06-17 08:29:12.531172,17.16,grocery,0.1,0
user_936,2025-06-17 08:29:41.531172,5.0,gas_station,0.1,0
user_889,2025-06-17 08:33:27.531172,5.0,pharmacy,0.1,0
user_996,2025-06-17 08:39:22.531172,41.8,gas_station,0.1,0
user_970,2025-06-17 08:51:08.531172,19.37,jewelry,0.1,0
user_434,2025-06-17 09:17:52.531172,34.59,online_retail,0.1,0
user_512,2025-06-17 09:28:41.531172,76.19,jewelry,0.1,0
user_860,2025-06-17 09:31:02.531172,5.0,grocery,0.4,0
user_581,2025-06-17 09:37:49.531172,44.08,entertainment,0.6,0
user_125,2025-06-17 09:55:36.531172,5.0,grocery,0.1,0
user_120,2025-06-17 10:12:38.531172,5.0,pharmacy,0.3,0
user_254,2025-06-17 10:19:09.531172,7.25,gas_station,0.3,0
user_639,2025-06-17 10:27:05.531172,208.13,restaurant,0.3,0
user_812,2025-06-17 10:38:38.531172,5.0,department_store,0.1,0
user_288,2025-06-17 10:48:51.531172,216.06,grocery,0.1,0
user_698,2025-06-17 11:00:45.531172,408.86,grocery,0.1,0
user_889,2025-06-17 11:08:54.531172,5.0,entertainment,0.6,0
user_842,2025-06-17 11:12:59.531172,30.41,department_store,0.1,0
user_328,2025-06-17 11:17:01.531172,32.16,pharmacy,0.3,0
user_624,2025-06-17 11:25:00.531172,5.0,gas_station,0.1,0
user_908,2025-06-17 11:33:05.531172,25.19,grocery,0.1,0
user_666,2025-06-17 11:58:57.531172,13.93,grocery,0.6,0
user_967,2025-06-17 12:00:27.531172,13.48,airline,0.1,0
user_112,2025-06-17 12:13:36.531172,273.83,pharmacy,0.1,0
user_127,2025-06-17 12:15:32.531172,14.78,grocery,0.1,0
user_103,2025-06-17 12:18:00.531172,71.54,entertainment,0.3,0
user_399,2025-06-17 12:53:00.531172,5.72,department_store,0.3,0
user_323,2025-06-17 12:53:01.531172,5.58,gas_station,0.1,0
user_470,2025-06-17 13:14:18.531172,9.3,pharmacy,0.6,0
user_118,2025-06-17 13:30:29.531172,36.87,car_rental,0.3,0
user_820,2025-06-17 13:34:08.531172,41.13,department_store,0.1,0
user_342,2025-06-17 13:48:00.531172,5.0,grocery,0.1,0
user_380,2025-06-17 13:51:24.531172,26.74,grocery,0.1,0
user_389,2025-06-17 14:02:45.531172,11.64,gas_station,0.7,0
user_156,2025-06-17 15:03:15.531172,148.86,gas_station,0.1,0
user_427,2025-06-17 15:07:22.531172,29.75,restaurant,0.1,0
user_916,2025-06-17 15:28:08.531172,110.38,car_rental,0.1,0
user_897,2025-06-17 15:28:39.531172,5.0,online_retail,0.1,0
user_819,2025-06-17 15:34:41.531172,11.97,gas_station,0.1,0
user_182,2025-06-17 15:43:05.531172,156.59,pharmacy,0.1,0
user_14,2025-06-17 16:25:24.531172,193.44,pharmacy,0.1,0
user_392,2025-06-17 17:00:33.531172,57.62,restaurant,0.1,0
user_294,2025-06-17 17:25:21.531172,33.39,grocery,0.1,0
user_719,2025-06-17 17:47:21.531172,6.2,airline,0.6,0
user_555,2025-06-17 18:57:23.531172,24.59,grocery,0.1,0
user_80,2025-06-17 19:00:56.531172,30.66,department_store,0.1,0
user_1000,2025-06-17 19:02:57.531172,298.75,department_store,0.1,0
user_629,2025-06-17 19:13:11.531172,94.1,department_store,0.1,0
user_597,2025-06-17 19:27:56.531172,75.11,gas_station,0.1,0
user_131,2025-06-17 19:34:29.531172,23.27,jewelry,0.3,0
user_517,2025-06-17 19:42:01.531172,27.27,restaurant,0.1,0
user_901,2025-06-17 19:48:57.531172,98.67,online_retail,0.1,0
user_189,2025-06-17 19:52:18.531172,86.3,grocery,0.1,0
user_225,2025-06-17 20:16:28.531172,6.88,online_retail,0.3,0
user_807,2025-06-17 20:23:35.531172,63.18,restaurant,0.1,0
user_507,2025-06-17 20:27:39.531172,29.09,pharmacy,0.3,0
user_332,2025-06-17 20:33:46.531172,170.01,online_retail,0.6,0
user_671,2025-06-17 20:48:57.531172,22.24,department_store,0.3,0
user_713,2025-06-17 20:49:43.531172,9.49,grocery,0.1,0
user_926,2025-06-17 21:05:05.531172,5.0,restaurant,0.1,0
user_931,2025-06-17 21:06:47.531172,84.95,restaurant,0.1,0
user_536,2025-06-17 21:13:44.531172,1201.85,jewelry,0.7,1
user_1000,2025-06-17 21:31:12.531172,16.15,restaurant,0.1,0
user_516,2025-06-17 21:33:14.531172,7.67,grocery,0.3,0
user_153,2025-06-17 21:44:29.531172,5.0,hotel,0.1,0
user_832,2025-06-17 21:45:07.531172,5.0,restaurant,0.1,0
user_765,2025-06-17 21:53:16.531172,15.7,department_store,0.1,0
user_205,2025-06-17 22:00:37.531172,200.24,restaurant,0.6,0
user_568,2025-06-17 22:02:43.531172,20.97,grocery,0.1,0
user_886,2025-06-17 22:07:03.531172,132.48,restaurant,0.1,0
user_592,2025-06-17 22:19:22.531172,55.99,gas_station,0.3,0
user_112,2025-06-17 22:21:31.531172,250.63,online_retail,0.3,0
user_511,2025-06-17 22:24:02.531172,98.26,grocery,0.1,0
user_742,2025-06-17 22:33:03.531172,27.04,grocery,0.3,0
user_102,2025-06-17 22:45:30.531172,56.52,grocery,0.6,0
user_712,2025-06-17 22:53:52.531172,149.59,grocery,0.1,0
user_117,2025-06-17 23:07:15.531172,12.29,pharmacy,0.1,0
user_806,2025-06-17 23:13:15.531172,10.46,grocery,0.3,0
user_590,2025-06-17 23:31:53.531172,16.12,online_retail,0.1,0
user_765,2025-06-17 23:36:18.531172,33.78,department_store,0.3,0
user_416,2025-06-17 23:40:30.531172,5.0,entertainment,0.1,0
user_437,2025-06-17 23:43:50.531172,18.26,hotel,0.1,0
user_664,2025-06-18 00:03:17.531172,76.76,online_retail,0.6,0
user_169,2025-06-18 00:07:24.531172,7.61,gas_station,0.1,0
user_382,2025-06-18 00:10:06.531172,83.11,grocery,0.3,0
user_882,2025-06-18 00:17:33.531172,441.7,restaurant,0.6,0
user_645,2025-06-18 00:33:16.531172,6.06,pharmacy,0.1,0
user_641,2025-06-18 00:43:22.531172,5.0,pharmacy,0.1,0
user_298,2025-06-18 00:55:41.531172,22.17,pharmacy,0.6,0
user_10,2025-06-18 01:02:15.531172,14.52,restaurant,0.1,0
user_394,2025-06-18 01:17:21.531172,85.63,restaurant,0.1,0
user_408,2025-06-18 01:29:23.531172,57.7,grocery,0.7,0
user_552,2025-06-18 01:30:03.531172,25.03,grocery,0.3,0
user_320,2025-06-18 01:56:32.531172,46.32,airline,0.1,0
user_203,2025-06-18 01:58:03.531172,13.35,car_rental,0.1,0
user_684,2025-06-18 02:12:29.531172,255.55,grocery,0.1,0
user_237,2025-06-18 02:42:51.531172,7.96,online_retail,0.1,0
user_178,2025-06-18 02:55:18.531172,22.96,department_store,0.1,0
user_209,2025-06-18 02:59:31.531172,135.28,gas_station,0.3,0
user_672,2025-06-18 03:17:02.531172,24.05,grocery,0.1,0
user_906,2025-06-18 03:17:25.531172,5.0,department_store,0.3,0
user_595,2025-06-18 03:22:55.531172,22.25,grocery,0.3,0
user_211,2025-06-18 03:37:13.531172,16.37,car_rental,0.1,0
user_639,2025-06-18 03:38:20.531172,42.86,pharmacy,0.1,0
user_502,2025-06-18 03:50:38.531172,51.88,restaurant,0.1,0
user_338,2025-06-18 03:58:52.531172,40.24,department_store,0.1,0
user_929,2025-06-18 04:00:52.531172,13.03,gas_station,0.1,0
user_724,2025-06-18 04:01:06.531172,53.04,online_retail,0.7,1
user_933,2025-06-18 04:08:37.531172,23.21,online_retail,0.1,0
user_894,2025-06-18 04:15:56.531172,5.0,restaurant,0.9,0
user_82,2025-06-18 04:29:35.531172,33.63,online_retail,0.3,0
user_6,2025-06-18 04:43:34.531172,167.69,restaurant,0.1,0
user_327,2025-06-18 04:50:43.531172,7.19,restaurant,0.1,0
user_651,2025-06-18 05:18:15.531172,72.53,entertainment,0.1,0
user_317,2025-06-18 05:24:13.531172,31.49,pharmacy,0.3,0
user_676,2025-06-18 05:26:49.531172,794.39,department_store,0.1,0
user_208,2025-06-18 05:32:35.531172,5.0,grocery,0.1,0
user_75,2025-06-18 05:35:37.531172,34.63,online_retail,0.3,0
user_549,2025-06-18 06:05:56.531172,55.24,online_retail,0.7,0
user_851,2025-06-18 06:08:45.531172,120.35,department_store,0.1,0
user_451,2025-06-18 06:32:08.531172,5.0,restaurant,0.1,0
user_847,2025-06-18 06:33:04.531172,60.33,car_rental,0.3,0
user_603,2025-06-18 06:48:19.531172,527.34,hotel,0.1,0
user_22,2025-06-18 07:04:35.531172,8.23,online_retail,0.1,0
user_978,2025-06-18 07:06:10.531172,62.75,entertainment,0.3,0
user_810,2025-06-18 07:13:03.531172,5.0,pharmacy,0.1,0
user_462,2025-06-18 07:21:32.531172,45.61,grocery,0.1,0
user_921,2025-06-18 07:52:50.531172,43.54,pharmacy,0.1,0
user_629,2025-06-18 08:00:55.531172,20.09,airline,0.1,0
user_842,2025-06-18 08:10:11.531172,117.43,jewelry,0.6,0
user_171,2025-06-18 08:16:34.531172,29.61,gas_station,0.6,0
user_395,2025-06-18 08:35:49.531172,5.0,grocery,0.1,0
user_34,2025-06-18 09:28:41.531172,19.39,grocery,0.3,0
user_319,2025-06-18 09:30:03.531172,5.0,entertainment,0.1,0
user_690,2025-06-18 09:30:28.531172,17.1,entertainment,0.1,0
user_400,2025-06-18 09:37:55.531172,24.44,gas_station,0.3,0
user_603,2025-06-18 09:50:35.531172,50.36,grocery,0.1,0
user_798,2025-06-18 09:56:01.531172,5.0,restaurant,0.1,0
user_494,2025-06-18 09:58:58.531172,7.49,online_retail,0.1,0
user_340,2025-06-18 10:01:17.531172,62.78,online_retail,0.3,0
user_798,2025-06-18 10:01:57.531172,21.8,entertainment,0.1,0
user_102,2025-06-18 10:05:24.531172,226.96,grocery,0.1,0
user_607,2025-06-18 10:15:21.531172,38.68,gas_station,0.3,0
user_370,2025-06-18 10:22:03.531172,16.02,restaurant,0.1,0
user_746,2025-06-18 12:33:23.531172,5.45,entertainment,0.1,0
user_626,2025-06-18 12:43:26.531172,7.76,department_store,0.1,0
user_901,2025-06-18 12:44:52.531172,10.78,restaurant,0.3,0
user_815,2025-06-18 12:58:57.531172,183.47,pharmacy,0.4,0
user_472,2025-06-18 13:01:59.531172,34.06,gas_station,0.1,0
user_182,2025-06-18 13:03:35.531172,6.51,hotel,0.1,0
user_936,2025-06-18 13:07:25.531172,5.0,hotel,0.3,0
user_509,2025-06-18 13:38:39.531172,6.83,online_retail,0.3,0
user_488,2025-06-18 14:19:10.531172,17.26,hotel,0.1,0
user_615,2025-06-18 14:26:56.531172,6.95,hotel,0.1,0
user_852,2025-06-18 15:25:51.531172,35.66,entertainment,0.1,0
user_935,2025-06-18 15:35:06.531172,8.27,electronics,0.3,0
user_295,2025-06-18 15:39:57.531172,24.29,car_rental,0.1,0
user_24,2025-06-18 15:46:54.531172,5.0,restaurant,0.1,0
user_998,2025-06-18 15:52:10.531172,8.51,gas_station,0.1,0
user_229,2025-06-18 16:19:43.531172,237.32,entertainment,0.3,0
user_969,2025-06-18 16:20:04.531172,674.71,pharmacy,0.1,0
user_823,2025-06-18 16:32:41.531172,122.72,online_retail,0.1,0
user_493,2025-06-18 16:47:43.531172,38.09,airline,0.1,0
user_551,2025-06-18 16:49:24.531172,246.76,restaurant,0.1,0
user_383,2025-06-18 16:49:55.531172,7.54,department_store,0.1,0
user_850,2025-06-18 16:54:45.531172,68.75,entertainment,0.1,0
user_796,2025-06-18 16:58:38.531172,62.34,jewelry,0.1,0
user_232,2025-06-18 17:02:15.531172,313.83,pharmacy,0.1,0
user_422,2025-06-18 17:23:04.531172,5.28,grocery,0.1,0
user_281,2025-06-18 17:30:22.531172,11.62,gas_station,0.1,0
user_996,2025-06-18 17:41:12.531172,5.0,restaurant,0.1,0
user_827,2025-06-18 17:58:09.531172,19.98,grocery,0.1,0
user_293,2025-06-18 18:05:59.531172,131.53,gas_station,0.1,0
user_171,2025-06-18 18:08:51.531172,5.0,online_retail,0.1,0
user_834,2025-06-18 18:17:04.531172,5.0,online_retail,0.1,0
user_998,2025-06-18 18:42:57.531172,47.7,pharmacy,0.1,0
user_388,2025-06-18 18:58:10.531172,77.75,gas_station,0.1,0
user_963,2025-06-18 19:20:45.531172,14.68,restaurant,0.1,0
user_488,2025-06-18 19:57:58.531172,1384.37,gas_station,0.3,0
user_211,2025-06-18 20:23:37.531172,6.56,online_retail,0.1,0
user_411,2025-06-18 20:33:41.531172,5.0,department_store,0.3,0
user_502,2025-06-18 20:42:27.531172,37.36,online_retail,0.9,1
user_503,2025-06-18 20:42:41.531172,22.81,electronics,0.1,0
user_465,2025-06-18 20:57:53.531172,21.16,online_retail,0.1,0
user_614,2025-06-18 20:58:41.531172,5.0,gas_station,0.6,0
user_661,2025-06-18 21:03:02.531172,21.67,grocery,0.3,0
user_971,2025-06-18 21:09:22.531172,855.21,restaurant,0.1,0
user_808,2025-06-18 21:23:06.531172,5.0,restaurant,0.1,0
user_387,2025-06-18 21:30:06.531172,8.97,entertainment,0.4,0
user_599,2025-06-18 21:41:37.531172,5.0,grocery,0.1,0
user_121,2025-06-18 22:17:39.531172,5.0,gas_station,0.3,0
user_759,2025-06-18 22:21:12.531172,6.64,electronics,0.3,0
user_307,2025-06-18 22:31:51.531172,36.06,department_store,0.1,0
user_981,2025-06-18 22:35:59.531172,53.44,airline,0.1,0
user_453,2025-06-18 22:42:06.531172,31.81,gas_station,0.3,0
user_27,2025-06-18 23:05:27.531172,8.26,pharmacy,0.3,0
user_818,2025-06-18 23:06:17.531172,5.0,grocery,0.1,0
user_704,2025-06-18 23:27:11.531172,9.29,restaurant,0.1,0
user_173,2025-06-18 23:29:40.531172,83.08,gas_station,0.1,0
user_327,2025-06-18 23:31:26.531172,152.42,hotel,0.6,0
user_647,2025-06-18 23:32:24.531172,6.88,grocery,0.1,0
user_793,2025-06-18 23:32:35.531172,38.07,online_retail,0.6,0
user_378,2025-06-18 23:51:59.531172,8.12,restaurant,0.6,0
user_306,2025-06-18 23:52:12.531172,8.19,restaurant,0.1,0
user_771,2025-06-18 23:54:09.531172,26.93,hotel,0.1,0
user_989,2025-06-19 00:24:48.531172,5.0,restaurant,0.1,0
user_281,2025-06-19 00:27:03.531172,27.4,online_retail,0.3,0
user_858,2025-06-19 00:27:14.531172,8.55,gas_station,0.1,0
user_475,2025-06-19 00:59:00.531172,30.78,restaurant,0.3,0
user_832,2025-06-19 01:12:20.531172,38.25,entertainment,0.6,0
user_556,2025-06-19 01:13:24.531172,6.65,gas_station,0.6,0
user_629,2025-06-19 01:16:09.531172,5.0,department_store,0.6,0
user_420,2025-06-19 01:35:37.531172,32.18,entertainment,0.1,0
user_250,2025-06-19 01:41:10.531172,31.87,department_store,0.1,0
user_453,2025-06-19 02:13:58.531172,13.79,grocery,0.1,0
user_29,2025-06-19 02:14:02.531172,44.76,online_retail,0.1,0
user_139,2025-06-19 02:35:12.531172,11.65,entertainment,0.1,0
user_133,2025-06-19 02:55:36.531172,52.38,gas_station,0.3,0
user_833,2025-06-19 03:08:14.531172,46.25,restaurant,0.1,0
user_965,2025-06-19 03:19:43.531172,5.72,restaurant,0.6,0
user_702,2025-06-19 03:23:23.531172,51.47,department_store,0.1,0
user_376,2025-06-19 03:46:31.531172,12.45,online_retail,0.1,0
user_892,2025-06-19 04:11:02.531172,385.02,restaurant,0.6,0
user_241,2025-06-19 04:15:44.531172,6.02,gas_station,0.3,0
user_942,2025-06-19 04:51:44.531172,11.02,restaurant,0.1,0
user_277,2025-06-19 05:00:53.531172,64.68,gas_station,0.1,0
user_318,2025-06-19 05:02:26.531172,5.32,online_retail,0.1,0
user_111,2025-06-19 05:09:24.531172,9.47,pharmacy,0.1,0
user_712,2025-06-19 05:13:31.531172,40.56,car_rental,0.1,0
user_408,2025-06-19 05:49:00.531172,5.0,department_store,0.1,0
user_974,2025-06-19 06:24:44.531172,16.48,gas_station,0.3,0
user_802,2025-06-19 06:31:17.531172,6.19,online_retail,0.3,0
user_128,2025-06-19 06:32:05.531172,297.9,restaurant,0.1,0
user_707,2025-06-19 06:38:51.531172,362.82,grocery,0.1,0
user_477,2025-06-19 06:52:45.531172,20.95,department_store,0.3,0
user_636,2025-06-19 06:59:22.531172,16.28,department_store,0.3,0
user_188,2025-06-19 07:13:40.531172,5.0,hotel,0.4,0
user_384,2025-06-19 07:14:06.531172,5.0,pharmacy,0.1,0
user_760,2025-06-19 07:15:38.531172,13.8,electronics,0.1,0
user_251,2025-06-19 07:31:56.531172,135.13,restaurant,0.1,0
user_709,2025-06-19 07:46:08.531172,43.39,grocery,0.3,0
user_314,2025-06-19 08:29:46.531172,13.52,entertainment,0.1,0
user_950,2025-06-19 08:38:12.531172,26.35,grocery,0.4,0
user_151,2025-06-19 08:48:48.531172,7.62,restaurant,0.1,0
user_356,2025-06-19 08:51:48.531172,132.76,department_store,0.3,0
user_353,2025-06-19 09:01:22.531172,23.75,grocery,0.1,0
user_231,2025-06-19 09:04:31.531172,83.29,gas_station,0.1,0
user_806,2025-06-19 09:05:10.531172,25.91,restaurant,0.1,0
user_358,2025-06-19 09:11:14.531172,5.0,gas_station,0.1,0
user_279,2025-06-19 09:13:38.531172,214.97,restaurant,0.6,0
user_587,2025-06-19 09:20:23.531172,5.0,restaurant,0.3,0
user_705,2025-06-19 09:28:40.531172,12.7,gas_station,0.3,0
user_982,2025-06-19 09:33:47.531172,49.22,grocery,0.1,0
user_430,2025-06-19 09:47:11.531172,52.92,department_store,0.1,0
user_621,2025-06-19 09:49:06.531172,30.06,gas_station,0.1,0
user_10,2025-06-19 10:02:00.531172,31.83,online_retail,0.4,0
user_200,2025-06-19 10:42:33.531172,89.41,department_store,0.1,0
user_106,2025-06-19 10:47:38.531172,10.8,grocery,0.1,0
user_611,2025-06-19 10:53:03.531172,258.09,gas_station,0.1,0
user_807,2025-06-19 11:06:15.531172,10.39,gas_station,0.3,0
user_249,2025-06-19 11:08:52.531172,12.93,restaurant,0.1,0
user_639,2025-06-19 11:11:16.531172,38.89,department_store,0.3,0
user_666,2025-06-19 11:12:48.531172,60.81,grocery,0.1,0
user_320,2025-06-19 11:32:19.531172,3461.89,online_retail,0.9,1
user_141,2025-06-19 11:37:13.531172,6.99,online_retail,0.1,0
user_434,2025-06-19 12:20:42.531172,77.68,grocery,0.1,0
user_533,2025-06-19 12:24:12.531172,34.45,gas_station,0.1,0
user_486,2025-06-19 12:28:45.531172,5.0,restaurant,0.7,0
user_426,2025-06-19 12:38:53.531172,112.06,grocery,0.1,0
user_972,2025-06-19 12:48:21.531172,2000.0,grocery,0.1,0
user_687,2025-06-19 14:43:20.531172,26.52,entertainment,0.1,0
user_983,2025-06-19 14:45:07.531172,14.32,grocery,0.3,0
user_361,2025-06-19 14:46:42.531172,5.0,gas_station,0.1,0
user_225,2025-06-19 15:20:02.531172,5.0,grocery,0.3,0
user_689,2025-06-19 15:47:00.531172,7.53,grocery,0.1,0
user_714,2025-06-19 15:48:53.531172,47.04,hotel,0.4,0
user_166,2025-06-19 15:49:33.531172,19.62,restaurant,0.1,0
user_643,2025-06-19 15:53:21.531172,316.37,jewelry,0.1,0
user_1,2025-06-19 15:56:30.531172,71.19,restaurant,0.1,0
user_367,2025-06-19 16:08:03.531172,553.37,pharmacy,0.3,0
user_29,2025-06-19 16:10:18.531172,5.0,grocery,0.4,0
user_755,2025-06-19 16:33:56.531172,10.4,restaurant,0.1,0
user_546,2025-06-19 16:40:50.531172,24.83,department_store,0.6,0
user_771,2025-06-19 16:53:12.531172,31.28,pharmacy,0.1,0
user_191,2025-06-19 17:33:23.531172,14.56,online_retail,0.3,0
user_332,2025-06-19 17:34:19.531172,23.67,pharmacy,0.1,0
user_966,2025-06-19 18:16:15.531172,165.71,restaurant,0.3,0
user_898,2025-06-19 18:19:43.531172,115.21,pharmacy,0.7,0
user_133,2025-06-19 18:40:09.531172,91.24,car_rental,0.1,0
user_383,2025-06-19 18:42:01.531172,6.28,restaurant,0.4,0
user_649,2025-06-19 18:54:45.531172,14.26,gas_station,0.1,0
user_198,2025-06-19 18:59:04.531172,8.02,gas_station,0.3,0
user_847,2025-06-19 19:05:20.531172,5.0,gas_station,0.1,0
user_573,2025-06-19 19:28:56.531172,124.29,restaurant,0.1,0
user_707,2025-06-19 19:44:58.531172,12.12,gas_station,0.3,0
user_316,2025-06-19 20:23:49.531172,55.12,grocery,0.3,0
user_970,2025-06-19 20:51:09.531172,5.0,restaurant,0.1,0
user_793,2025-06-19 20:55:45.531172,8.0,department_store,0.6,0
user_700,2025-06-19 21:11:35.531172,23.87,entertainment,0.1,0
user_850,2025-06-19 21:12:58.531172,54.4,online_retail,0.1,0
user_64,2025-06-19 21:34:59.531172,12.97,gas_station,0.1,0
user_295,2025-06-19 21:45:55.531172,6.7,gas_station,0.6,0
user_168,2025-06-19 22:01:13.531172,18.07,restaurant,0.1,0
user_690,2025-06-19 22:04:47.531172,1621.17,gas_station,0.1,0
user_906,2025-06-19 22:14:41.531172,81.82,pharmacy,0.3,0
user_408,2025-06-19 22:16:10.531172,5.0,restaurant,0.1,0
user_925,2025-06-19 22:37:49.531172,48.93,grocery,0.1,0
user_117,2025-06-19 22:38:07.531172,13.56,restaurant,0.3,0
user_486,2025-06-19 23:10:51.531172,190.76,entertainment,0.1,0
user_701,2025-06-19 23:56:51.531172,5.0,gas_station,0.1,0
user_721,2025-06-20 00:21:45.531172,188.47,gas_station,0.3,0
user_179,2025-06-20 00:51:48.531172,484.18,department_store,0.7,0
user_537,2025-06-20 01:05:15.531172,67.68,department_store,0.6,0
user_528,2025-06-20 01:50:54.531172,62.2,department_store,0.1,0
user_254,2025-06-20 01:53:09.531172,96.84,grocery,0.1,0
user_803,2025-06-20 02:01:31.531172,5.0,restaurant,0.3,0
user_851,2025-06-20 02:05:01.531172,13.72,restaurant,0.1,0
user_516,2025-06-20 02:11:39.531172,12.1,grocery,0.3,0
user_771,2025-06-20 02:11:39.531172,7.99,restaurant,0.6,0
user_73,2025-06-20 02:23:48.531172,5.0,airline,0.6,0
user_13,2025-06-20 02:32:08.531172,24.98,online_retail,0.3,0
user_357,2025-06-20 02:57:43.531172,118.26,pharmacy,0.3,0
user_860,2025-06-20 03:01:34.531172,5.0,online_retail,0.1,0
user_300,2025-06-20 03:08:52.531172,77.32,grocery,0.9,0
user_304,2025-06-20 03:21:39.531172,54.66,restaurant,0.6,0
user_473,2025-06-20 03:37:21.531172,119.01,gas_station,0.1,0
user_393,2025-06-20 03:49:23.531172,69.15,gas_station,0.1,0
user_239,2025-06-20 04:08:07.531172,8.01,grocery,0.1,0
user_610,2025-06-20 04:42:38.531172,5.0,grocery,0.7,0
user_842,2025-06-20 05:01:04.531172,26.43,online_retail,0.1,0
user_366,2025-06-20 05:09:55.531172,5.0,gas_station,0.6,0
user_118,2025-06-20 05:19:46.531172,15.29,hotel,0.1,0
user_6,2025-06-20 05:26:39.531172,5.0,grocery,0.1,0
user_944,2025-06-20 05:33:30.531172,32.89,grocery,0.1,0
user_892,2025-06-20 05:36:31.531172,13.66,online_retail,0.1,0
user_920,2025-06-20 05:49:02.531172,2722.47,jewelry,0.9,1
user_331,2025-06-20 05:52:17.531172,83.51,grocery,0.1,0
user_314,2025-06-20 05:55:10.531172,36.39,entertainment,0.3,0
user_730,2025-06-20 05:57:19.531172,7.57,restaurant,0.3,0
user_415,2025-06-20 06:15:36.531172,23.05,airline,0.1,0
user_356,2025-06-20 06:21:25.531172,5.0,hotel,0.6,0
user_729,2025-06-20 06:24:40.531172,5.32,hotel,0.1,0
user_613,2025-06-20 06:24:58.531172,15.9,jewelry,0.1,0
user_319,2025-06-20 06:25:27.531172,35.13,online_retail,0.3,0
user_871,2025-06-20 06:27:59.531172,23.36,restaurant,0.3,0
user_478,2025-06-20 06:42:13.531172,14.57,grocery,0.1,0
user_246,2025-06-20 06:55:17.531172,17.59,grocery,0.1,0
user_177,2025-06-20 07:10:57.531172,27.15,department_store,0.6,0
user_102,2025-06-20 07:29:08.531172,18.83,restaurant,0.1,0
user_426,2025-06-20 07:45:33.531172,22.71,department_store,0.6,0
user_325,2025-06-20 08:01:23.531172,60.49,department_store,0.1,0
user_331,2025-06-20 08:14:58.531172,8.86,department_store,0.3,0
user_184,2025-06-20 08:57:14.531172,109.8,restaurant,0.3,0
user_830,2025-06-20 09:14:34.531172,5.0,car_rental,0.3,0
user_900,2025-06-20 09:37:22.531172,19.32,restaurant,0.3,0
user_94,2025-06-20 10:07:28.531172,5.0,gas_station,0.1,0
user_304,2025-06-20 10:38:47.531172,84.76,department_store,0.1,0
user_150,2025-06-20 10:40:40.531172,204.99,online_retail,0.3,0
user_929,2025-06-20 10:51:08.531172,5.0,department_store,0.1,0
user_564,2025-06-20 11:09:47.531172,172.54,entertainment,0.3,0
user_660,2025-06-20 11:10:40.531172,77.96,grocery,0.3,0
user_151,2025-06-20 11:15:00.531172,384.9,jewelry,0.6,0
user_863,2025-06-20 11:16:03.531172,5.31,department_store,0.3,0
user_326,2025-06-20 11:33:38.531172,65.25,online_retail,0.3,0
user_165,2025-06-20 11:39:01.531172,8.01,grocery,0.3,0
user_662,2025-06-20 11:43:14.531172,59.36,jewelry,0.1,0
user_758,2025-06-20 11:52:32.531172,57.51,gas_station,0.4,0
user_481,2025-06-20 12:07:57.531172,5.0,department_store,0.6,0
user_330,2025-06-20 13:13:21.531172,26.01,entertainment,0.1,0
user_105,2025-06-20 13:19:32.531172,5.0,restaurant,0.3,0
user_596,2025-06-20 14:02:45.531172,97.61,grocery,0.1,0
user_203,2025-06-20 14:10:55.531172,14.1,pharmacy,0.1,0
user_455,2025-06-20 14:43:48.531172,5.0,department_store,0.1,0
user_526,2025-06-20 14:56:13.531172,75.24,restaurant,0.1,0
user_610,2025-06-20 15:06:57.531172,5.0,department_store,0.1,0
user_218,2025-06-20 15:12:03.531172,89.27,department_store,0.1,0
user_647,2025-06-20 15:16:45.531172,32.65,department_store,0.1,0
user_784,2025-06-20 15:34:07.531172,49.49,grocery,0.1,0
